Date;AUD;CAD;CHF;DKK;EUR;GBP;HKD;JPY;MXN;NOK;NZD;SEK;SGD;USD;;
01/10/2009;0.906704762;0.948136911;0.979116837;0.199123855;1.482114286;1.6212;0.129036539;0.011065969;0.075600266;0.177218181;0.7386;0.143781748;0.715617152;1;;
01/11/2009;0.919673684;0.944019636;0.987038624;0.200344593;1.490752632;1.6599;0.129036552;0.011202302;0.076269047;0.177211861;0.7301;0.144368562;0.720062456;1;;
01/12/2009;0.902109091;0.949036728;0.970770969;0.195848022;1.457854545;1.6226;0.128988984;0.011117175;0.077747142;0.173285108;0.7169;0.140087861;0.716248421;1;;
01/01/2010;0.912715789;0.958037938;0.966689901;0.191655327;1.426573684;1.6158;0.12882666;0.010976822;0.078066739;0.174209479;0.7263;0.139793665;0.716097495;1;;
01/02/2010;0.885715789;0.945894816;0.932661817;0.183776234;1.367994737;1.5618;0.128749926;0.011093919;0.077282142;0.168971647;0.6973;0.137584551;0.70810972;1;;
01/03/2010;0.912291304;0.97761267;0.937585351;0.182358626;1.357004348;1.5058;0.128845694;0.011023403;0.079571752;0.168907878;0.7036;0.139606903;0.714567547;1;;
01/04/2010;0.926177273;0.9948269;0.935493473;0.180271128;1.341681818;1.5332;0.128821158;0.010700597;0.081702107;0.169007939;0.7122;0.138839629;0.723760396;1;;
01/05/2010;0.871295;0.961261175;0.885339661;0.168767826;1.256315;1.4669;0.128441592;0.010872756;0.078577928;0.159052429;0.6984;0.129799078;0.71734725;1;;
01/06/2010;0.853918182;0.963762529;0.88852271;0.164276444;1.222336364;1.4768;0.128402821;0.011012499;0.078676912;0.15449167;0.6926;0.127777787;0.715489037;1;;
01/07/2010;0.878557143;0.959508732;0.949693385;0.171883326;1.281057143;1.5304;0.128611771;0.011428509;0.078102046;0.159660607;0.7145;0.135015411;0.726942928;1;;
01/08/2010;0.900354545;0.961168781;0.96268291;0.173175167;1.290290909;1.5661;0.128696289;0.011713343;0.078332989;0.162651515;0.715;0.136957903;0.737947968;1;;
01/09/2010;0.939847619;0.968054211;0.99980956;0.175848911;1.310285714;1.5591;0.128795322;0.011854361;0.078138982;0.165479157;0.7288;0.142050739;0.750045538;1;;
01/10/2010;0.98179;0.982414776;1.032412593;0.18643499;1.390095;1.5867;0.128899865;0.012235634;0.080390408;0.171461884;0.752;0.149766963;0.7677219;1;;
01/11/2010;0.988885;0.987264291;1.015568668;0.183093176;1.365425;1.5961;0.128956215;0.012118568;0.081052877;0.167658506;0.7723;0.146624771;0.770021522;1;;
01/12/2010;0.992909524;0.991965083;1.032062749;0.177411915;1.322133333;1.5595;0.128640369;0.011999383;0.080708947;0.167132116;0.7511;0.145933561;0.765493032;1;;
01/01/2011;0.99615;1.006137438;1.045456446;0.179375415;1.337065;1.5782;0.128529418;0.012102874;0.082454132;0.170761237;0.7656;0.149986764;0.777408509;1;;
01/02/2011;1.008447368;1.012555691;1.052666571;0.183163602;1.365589474;1.6124;0.128378118;0.012115802;0.082885099;0.174461579;0.762;0.155420367;0.783873656;1;;
01/03/2011;1.011304348;1.02396068;1.088695553;0.18800173;1.401982609;1.6159;0.128349074;0.012247854;0.083359338;0.178848727;0.7423;0.157498216;0.78878147;1;;
01/04/2011;1.058814286;1.043841336;1.114631933;0.193884871;1.44597619;1.6379;0.128673317;0.012022534;0.085427111;0.185135391;0.7894;0.161316094;0.802359702;1;;
01/05/2011;1.067495238;1.033057851;1.144102424;0.19219681;1.433452381;1.6332;0.128630756;0.012326548;0.085805695;0.182595199;0.7959;0.159934564;0.807325906;1;;
01/06/2011;1.061663636;1.02396068;1.190392451;0.193117299;1.440286364;1.6219;0.128451402;0.012433804;0.084706379;0.183937876;0.8157;0.158045636;0.810662422;1;;
01/07/2011;1.078065;1.046791584;1.217411418;0.191460846;1.4275;1.6158;0.128383219;0.012619491;0.085659598;0.18348102;0.848;0.156354073;0.822473259;1;;
01/08/2011;1.050152174;1.018641133;1.282044136;0.192407596;1.433317391;1.6356;0.128262754;0.012992809;0.081721815;0.183982779;0.8379;0.156322108;0.827183405;1;;
01/09/2011;1.022014286;0.997506234;1.14064104;0.184604024;1.374671429;1.5771;0.128298807;0.01302156;0.076548103;0.177755206;0.8119;0.150466662;0.797642018;1;;
01/10/2011;1.016775;0.980584428;1.116314376;0.184416782;1.373245;1.5768;0.128578335;0.013047506;0.074416417;0.177290505;0.7912;0.150612277;0.783880286;1;;
01/11/2011;1.011165;0.975800156;1.101491419;0.182195824;1.35576;1.5806;0.128520498;0.012893327;0.073016951;0.174199488;0.7714;0.148419701;0.776060098;1;;
01/12/2011;1.012166667;0.97703957;1.071406706;0.176925391;1.315457143;1.5587;0.128588539;0.012854021;0.07259764;0.169745939;0.7699;0.145873043;0.771987869;1;;
01/01/2012;1.041495;0.987166831;1.066552901;0.173614125;1.290985;1.5524;0.128829124;0.012993088;0.074722276;0.16828345;0.8015;0.146064191;0.782631834;1;;
01/02/2012;1.07319;1.003310926;1.096725725;0.178075361;1.323835;1.5804;0.128959209;0.012743724;0.078227215;0.175139937;0.8349;0.150107327;0.797772619;1;;
01/03/2012;1.052586364;1.00623868;1.095181203;0.177638825;1.32075;1.5824;0.128832247;0.012126223;0.078417534;0.175212385;0.8201;0.148545771;0.794255368;1;;
01/04/2012;1.035004762;1.007252216;1.094884802;0.176900352;1.316019048;1.6;0.128831431;0.012307332;0.07659364;0.173850558;0.818;0.148458996;0.79936964;1;;
01/05/2012;0.998045455;0.990393186;1.065752058;0.172232652;1.280645455;1.5924;0.128798834;0.012552277;0.07342188;0.1690582;0.7748;0.142288635;0.792424423;1;;
01/06/2012;0.998566667;0.972762646;1.044256589;0.168730807;1.254133333;1.5556;0.128882192;0.012607918;0.071842693;0.16626249;0.7806;0.141349796;0.782251095;1;;
01/07/2012;1.030047619;0.985998817;1.022211189;0.165043737;1.227761905;1.5593;0.128930698;0.01266869;0.074829282;0.164771662;0.7986;0.14387671;0.793485859;1;;
01/08/2012;1.047465217;1.007658202;1.032927947;0.16662501;1.240621739;1.5722;0.128929043;0.012707955;0.075876739;0.169456935;0.8104;0.149794488;0.801304384;1;;
01/09/2012;1.040594737;1.022181335;1.065416578;0.172845908;1.288457895;1.6126;0.128965257;0.012798319;0.077378451;0.174013071;0.8199;0.151607277;0.812785544;1;;
01/10/2012;1.029763636;1.012965964;1.072579505;0.173955398;1.297381818;1.608;0.129007743;0.012656116;0.077533559;0.175198851;0.8197;0.150601894;0.817175544;1;;
01/11/2012;1.04045;1.003009027;1.065246338;0.17211704;1.28374;1.5968;0.12902435;0.012341032;0.076546908;0.174885559;0.8195;0.149122081;0.817521112;1;;
01/12/2012;1.046535;1.010305112;1.085375649;0.175858188;1.311945;1.6145;0.129030343;0.011934527;0.077729611;0.178242158;0.8312;0.151662678;0.819416903;1;;
01/01/2013;1.050004762;1.007962907;1.082976639;0.178294435;1.330390476;1.5965;0.128982567;0.011228626;0.078762779;0.180181108;0.837;0.154318493;0.814171232;1;;
01/02/2013;1.030952632;0.990295108;1.085490985;0.17891008;1.334673684;1.5474;0.128945565;0.010752506;0.078586209;0.179701317;0.8385;0.156848501;0.807617104;1;;
01/03/2013;1.034509524;0.976181179;1.056401795;0.173755908;1.295314286;1.508;0.128879899;0.010551862;0.080000244;0.172992993;0.8284;0.155146429;0.802194192;1;;
01/04/2013;1.038022727;0.981643271;1.067702014;0.174718267;1.302518182;1.5311;0.128815123;0.010229323;0.081926036;0.172607774;0.8479;0.154162672;0.807757408;1;;
01/05/2013;0.991895455;0.980776775;1.046358435;0.174185682;1.298313636;1.5297;0.128842055;0.009908973;0.08130529;0.171814731;0.8249;0.151534667;0.800897005;1;;
01/06/2013;0.943955;0.969555943;1.071713724;0.176950436;1.319715;1.5493;0.128863488;0.010284363;0.077138918;0.170185826;0.7904;0.151866054;0.7939501;1;;
01/07/2013;0.915504545;0.961353586;1.058323231;0.175490936;1.308786364;1.5179;0.128920879;0.010032835;0.078360415;0.165985372;0.7885;0.151147588;0.788567209;1;;
01/08/2013;0.903663636;0.960891708;1.079807598;0.178526797;1.331354545;1.5505;0.128944153;0.010223666;0.077447472;0.167568617;0.7916;0.152987179;0.785927609;1;;
01/09/2013;0.930305;0.966930961;1.083364931;0.179166517;1.336415;1.5885;0.128960955;0.010079629;0.076597537;0.167612139;0.8163;0.154092821;0.792292578;1;;
01/10/2013;0.951854545;0.964971533;1.107994178;0.182942446;1.364590909;1.6098;0.128972197;0.010228086;0.076973109;0.168093166;0.8345;0.156054599;0.804455219;1;;
01/11/2013;0.932426316;0.953652489;1.095366025;0.180893978;1.349084211;1.61;0.128994414;0.009992637;0.07657153;0.16432333;0.8259;0.151831285;0.801535573;1;;
01/12/2013;0.898047619;0.939937964;1.119474593;0.183762726;1.3708;1.6383;0.12897417;0.009665571;0.076864654;0.163021582;0.8224;0.153073497;0.794329246;1;;
01/01/2014;0.88577619;0.914076782;1.106387014;0.182525052;1.361795238;1.647;0.128902999;0.009637493;0.075631251;0.162280709;0.8275;0.15417257;0.785789925;1;;
01/02/2014;0.897357895;0.9046499;1.118904181;0.183130059;1.366521053;1.6558;0.128890806;0.009791896;0.075228904;0.163539195;0.8297;0.154010889;0.789964951;1;;
01/03/2014;0.908904762;0.900333123;1.135749054;0.185270959;1.382819048;1.6624;0.128845343;0.009771396;0.075798456;0.166791231;0.8539;0.155973101;0.789135483;1;;
01/04/2014;0.931495455;0.909752547;1.132724408;0.18499334;1.381018182;1.6748;0.128965846;0.00976008;0.076529059;0.167250904;0.8606;0.152699413;0.796931091;1;;
01/05/2014;0.930461905;0.917936479;1.125763911;0.184056984;1.373852381;1.6842;0.128993976;0.009825711;0.077321723;0.16838135;0.8605;0.152163218;0.79909588;1;;
01/06/2014;0.9365;0.923361034;1.116332476;0.18227885;1.359485714;1.6908;0.129005783;0.009797884;0.07696356;0.165461425;0.8621;0.149567962;0.799241862;1;;
01/07/2014;0.93885;0.931185399;1.113822538;0.181498085;1.353336364;1.7066;0.129029231;0.009828976;0.076973729;0.161312083;0.8687;0.146650535;0.804705332;1;;
01/08/2014;0.930895238;0.915248032;1.099113905;0.178612892;1.33152381;1.67;0.129026233;0.009714037;0.076082684;0.161458353;0.8437;0.144963652;0.80100698;1;;
01/09/2014;0.90417619;0.908182726;1.067214164;0.173139187;1.288909524;1.629;0.128989777;0.009308758;0.075546009;0.157418575;0.8134;0.140248801;0.791258478;1;;
01/10/2014;0.878095455;0.891901534;1.049503156;0.170291027;1.267731818;1.6074;0.128912268;0.009257;0.074186553;0.152438496;0.7876;0.138014449;0.784607429;1;;
01/11/2014;0.864405556;0.883002208;1.037177035;0.167616493;1.24725;1.5771;0.128961168;0.008598493;0.073449601;0.146864324;0.7834;0.134852673;0.771370168;1;;
01/12/2014;0.825671429;0.867152272;1.025330547;0.165697337;1.232919048;1.5644;0.128964586;0.008380591;0.068868265;0.137415489;0.7766;0.131079842;0.760442505;1;;
01/01/2015;0.806365;0.824946378;1.058951849;0.156047626;1.16149;1.5142;0.128980583;0.00845666;0.068040402;0.13009814;0.7628;0.12325684;0.747501476;1;;
01/02/2015;0.779705263;0.800064005;1.068303983;0.152355415;1.135026316;1.5329;0.128947665;0.008420344;0.06703749;0.131819308;0.7454;0.11970736;0.738047515;1;;
01/03/2015;0.772368182;0.792518624;1.020597513;0.145024219;1.081945455;1.4958;0.128891876;0.008306024;0.065627759;0.125075401;0.746;0.117030427;0.72621881;1;;
01/04/2015;0.773986364;0.810569831;1.042194672;0.144904436;1.082204545;1.4968;0.129018108;0.008367532;0.065813977;0.126945805;0.7596;0.115846726;0.741704707;1;;
01/05/2015;0.789095;0.821287779;1.073479684;0.149649073;1.116735;1.5456;0.128987487;0.008278283;0.065446568;0.132445682;0.7383;0.119976149;0.749425753;1;;
01/06/2015;0.771509091;0.808734331;1.07289335;0.150466446;1.122559091;1.5576;0.128986489;0.008082857;0.064602765;0.128022495;0.6985;0.120987877;0.743240732;1;;
01/07/2015;0.740731818;0.777423618;1.047404579;0.147383935;1.099740909;1.556;0.129008726;0.008109583;0.062690029;0.123068868;0.665;0.117198695;0.734417824;1;;
01/08/2015;0.729514286;0.760629801;1.03249914;0.149175804;1.113614286;1.5578;0.128982171;0.00812983;0.060481345;0.12117659;0.6549;0.116937963;0.715244239;1;;
01/09/2015;0.705861905;0.753806724;1.02828267;0.150495884;1.122852381;1.5338;0.129030593;0.008323095;0.059387041;0.120707276;0.6339;0.119533478;0.706818442;1;;
01/10/2015;0.72002381;0.76499388;1.03231642;0.150482296;1.122795238;1.5343;0.12903424;0.008329995;0.060351158;0.120919124;0.6693;0.120028258;0.714052554;1;;
01/11/2015;0.714605263;0.753068755;0.990320916;0.143771116;1.072657895;1.5194;0.12902262;0.008153737;0.060130198;0.115748285;0.6554;0.115168407;0.707084616;1;;
01/12/2015;0.724713636;0.729235032;1.004933309;0.145921494;1.088868182;1.4981;0.129020075;0.008221318;0.058583712;0.114980976;0.6748;0.117732998;0.710192882;1;;
01/01/2016;0.701057895;0.703828829;0.991861515;0.145469357;1.085505263;1.4392;0.12851523;0.008458391;0.055356144;0.113386736;0.6534;0.11698254;0.698095669;1;;
01/02/2016;0.713435;0.724795245;1.008039112;0.148617118;1.10923;1.429;0.128486068;0.008724823;0.054250058;0.116107002;0.6633;0.11791841;0.711655132;1;;
01/03/2016;0.750447826;0.756086496;1.019214407;0.149284925;1.113352174;1.4249;0.128859626;0.008854907;0.056720448;0.11798841;0.6745;0.119912954;0.728669007;1;;
01/04/2016;0.7664;0.78015291;1.038031497;0.152459941;1.134566667;1.4319;0.128938773;0.009128093;0.057209796;0.121829744;0.6892;0.123289071;0.740944599;1;;
01/05/2016;0.731814286;0.772499034;1.022793688;0.152063502;1.131204762;1.4524;0.128808357;0.009187115;0.055138878;0.121552187;0.6807;0.121723253;0.73017319;1;;
01/06/2016;0.740113636;0.775554521;1.031445008;0.151034587;1.123177273;1.4197;0.128832775;0.009492087;0.053608393;0.120389098;0.7041;0.120419278;0.738924529;1;;
01/07/2016;0.7529;0.766166105;1.017299172;0.148603867;1.105495;1.3134;0.12891989;0.009597758;0.053718574;0.11793183;0.7132;0.116656644;0.740022645;1;;
01/08/2016;0.762869565;0.769349131;1.029787729;0.150611483;1.120652174;1.3101;0.12893309;0.009877688;0.054129556;0.120468486;0.7235;0.118074179;0.742038412;1;;
01/09/2016;0.759109524;0.76289289;1.027497798;0.150625094;1.121780952;1.314;0.128925869;0.009824699;0.0519652;0.122014849;0.7312;0.117218832;0.735755253;1;;
01/10/2016;0.76146;0.754660026;1.012545438;0.148031916;1.10144;1.233;0.12891507;0.009623944;0.05293484;0.122365921;0.7153;0.113365767;0.722183305;1;;
01/11/2016;0.75316;0.744379932;1.003718778;0.144984269;1.07918;1.2432;0.128931691;0.009221434;0.049978634;0.118840215;0.7153;0.109569949;0.708948346;1;;
01/12/2016;0.734580952;0.749681385;0.980978362;0.141795701;1.054461905;1.2483;0.128889391;0.008620831;0.048782301;0.116798649;0.7039;0.108613237;0.696457354;1;;
01/01/2017;0.746484211;0.758552681;0.992555831;0.14302264;1.063494737;1.2367;0.128933227;0.008705334;0.04674846;0.118245461;0.7132;0.111793575;0.700499567;1;;
01/02/2017;0.766415789;0.762834694;0.998964232;0.143245953;1.065021053;1.2495;0.128872098;0.008856488;0.049259104;0.120170642;0.7229;0.112351046;0.707379457;1;;
01/03/2017;0.762243478;0.746993352;0.998519586;0.143775251;1.069104348;1.2347;0.128770383;0.0088561;0.051867337;0.117559506;0.7006;0.112173672;0.71178342;1;;
01/04/2017;0.753355;0.744213738;0.999140739;0.144046556;1.07138;1.2639;0.128638541;0.009083395;0.053284411;0.116475181;0.6969;0.111586968;0.715172017;1;;
01/05/2017;0.743681818;0.734969866;1.01349795;0.148504559;1.104986364;1.2929;0.128429056;0.008909191;0.053286248;0.117565266;0.6946;0.113861852;0.716789824;1;;
01/06/2017;0.756222727;0.752162467;1.032980242;0.151050557;1.1233;1.281;0.128231731;0.009015987;0.055159272;0.118211376;0.7233;0.115235132;0.722854355;1;;
01/07/2017;0.780685;0.788022065;1.041243661;0.155036356;1.153015;1.2996;0.128055238;0.008895452;0.056154222;0.122740651;0.7358;0.120295253;0.729530292;1;;
01/08/2017;0.791465217;0.793147208;1.035933376;0.158815869;1.181291304;1.2952;0.127849658;0.009105233;0.056189438;0.126766603;0.7303;0.123708923;0.734878282;1;;
01/09/2017;0.79737;0.814398567;1.038917863;0.160115283;1.191335;1.334;0.12799615;0.009027226;0.056083834;0.127579742;0.7259;0.12485018;0.741081089;1;;
01/10/2017;0.778809524;0.793210121;1.018206502;0.157932973;1.175547619;1.3202;0.128117995;0.008856238;0.053130795;0.125047265;0.7041;0.122285409;0.735551664;1;;
01/11/2017;0.761955;0.782901433;1.008532182;0.157788437;1.174295;1.3217;0.128119633;0.008863755;0.052824458;0.122032177;0.6886;0.119199314;0.737697057;1;;
01/12/2017;0.764815;0.783146683;1.013186624;0.159020434;1.183615;1.3404;0.127994839;0.00885422;0.052147227;0.120224098;0.6966;0.119154503;0.742834433;1;;
01/01/2018;0.795557143;0.804569957;1.041186357;0.163784067;1.219652381;1.3824;0.127893203;0.009019495;0.052876986;0.126520505;0.7263;0.12425462;0.756767665;1;;
01/02/2018;0.786652632;0.794407372;1.068971143;0.165757762;1.233968421;1.3961;0.12784196;0.009261832;0.053627052;0.127560526;0.7305;0.124158824;0.757566696;1;;
01/03/2018;0.775945455;0.773215805;1.054852321;0.165554691;1.233395455;1.3976;0.127530613;0.009429797;0.05379202;0.128697268;0.7258;0.121350052;0.760700813;1;;
01/04/2018;0.768361905;0.785422557;1.032280898;0.164731077;1.226952381;1.4079;0.127417365;0.00928883;0.05438435;0.127436232;0.7244;0.118209032;0.759905916;1;;
01/05/2018;0.752513636;0.777242344;1.003068478;0.158727639;1.182263636;1.347;0.127409044;0.009116752;0.051144295;0.123512586;0.6953;0.114213982;0.746739802;1;;
01/06/2018;0.749757143;0.761904762;1.010130162;0.156776672;1.167914286;1.3294;0.127435381;0.009085639;0.049290788;0.123297974;0.6942;0.113623636;0.741850245;1;;
01/07/2018;0.740319048;0.761440646;1.00527049;0.156818467;1.168461905;1.3162;0.127425097;0.008966925;0.052671578;0.122991001;0.6789;0.113329063;0.733652647;1;;
01/08/2018;0.732491304;0.766753565;1.012154657;0.15486109;1.15466087;1.2878;0.127401307;0.009009291;0.053013042;0.11990739;0.6669;0.110265793;0.730638864;1;;
01/09/2018;0.720605263;0.767224183;1.032782697;0.156401514;1.166694737;1.3066;0.127609959;0.008920816;0.052634174;0.121264959;0.6598;0.111862619;0.729394602;1;;
01/10/2018;0.711127273;0.768994156;1.006040818;0.153990668;1.148759091;1.3012;0.127592373;0.008871397;0.052094618;0.121146642;0.6537;0.110630427;0.725172723;1;;
01/11/2018;0.72472;0.757288906;0.998911187;0.152244078;1.13639;1.29;0.127737086;0.008823166;0.049395339;0.117928909;0.6777;0.110282461;0.727394401;1;;
01/12/2018;0.7169;0.744269128;1.008183086;0.152487839;1.138038889;1.2664;0.127887777;0.0089127;0.049758272;0.115924706;0.6819;0.110738905;0.729699161;1;;
01/01/2019;0.715055;0.751879699;1.010376567;0.152937938;1.14179;1.2901;0.127532557;0.009177638;0.05216382;0.116991973;0.6782;0.111172441;0.737468565;1;;
01/02/2019;0.713644444;0.757059581;0.998574258;0.152082003;1.134944444;1.3016;0.127425599;0.00905469;0.052096146;0.116476056;0.683;0.108129929;0.738594864;1;;
01/03/2019;0.708157143;0.747887219;0.999481222;0.151377536;1.129614286;1.3167;0.127402137;0.008997314;0.05196367;0.116182251;0.6835;0.107606829;0.738362874;1;;
01/04/2019;0.711131818;0.747495889;0.991643153;0.150480031;1.1234;1.3029;0.127478072;0.008957254;0.052731302;0.116791111;0.6715;0.107204691;0.737398859;1;;
01/05/2019;0.694540909;0.742942051;0.98938658;0.149862127;1.118690909;1.2855;0.127424615;0.009093276;0.052325948;0.114433676;0.6562;0.104252063;0.729588114;1;;
01/06/2019;0.694605;0.752502069;1.012171361;0.151233308;1.129515;1.2675;0.127778463;0.00925339;0.05188657;0.115835595;0.6602;0.106286473;0.734149708;1;;
01/07/2019;0.697795455;0.763067531;1.012113154;0.150177209;1.121145455;1.2461;0.127986671;0.009234773;0.052506556;0.116015215;0.6679;0.10616741;0.734442341;1;;
01/08/2019;0.677463636;0.753409177;1.021725602;0.149178029;1.112868182;1.216;0.127518712;0.009417204;0.050805744;0.111534039;0.6434;0.103662246;0.722284784;1;;
01/09/2019;0.68149;0.755229968;1.009519771;0.147525264;1.10112;1.2369;0.127632011;0.009298866;0.05115868;0.111045656;0.6345;0.103001834;0.725163162;1;;
01/10/2019;0.679804545;0.758207597;1.00700325;0.148029724;1.105818182;1.2657;0.127517086;0.009247544;0.05176171;0.109256238;0.6337;0.1023802;0.729689749;1;;
01/11/2019;0.682736842;0.755458185;1.007193482;0.147891802;1.105057895;1.2884;0.127747582;0.009186288;0.051743624;0.109289303;0.6397;0.103755229;0.734481186;1;;
01/12/2019;0.688695238;0.759359101;1.017732782;0.148745333;1.111366667;1.3109;0.128130815;0.009165823;0.052349365;0.110815544;0.6599;0.106017235;0.737212005;1;;
01/01/2020;0.685147619;0.764000306;1.031135378;0.148502354;1.109766667;1.3076;0.128659363;0.009151922;0.053172755;0.111589055;0.6601;0.105153945;0.739806523;1;;
01/02/2020;0.666436842;0.752671986;1.024424435;0.146051498;1.091073684;1.2953;0.128606133;0.009088474;0.053072033;0.107576378;0.639;0.103219133;0.71957159;1;;
01/03/2020;0.621781818;0.716332378;1.042446527;0.147828401;1.104590909;1.2369;0.128781041;0.009287873;0.044685657;0.097653086;0.6056;0.101588193;0.705680083;1;;
01/04/2020;0.631240909;0.711845103;1.030807075;0.145691891;1.087109091;1.242;0.12901266;0.009281721;0.041356765;0.095970295;0.6015;0.099835861;0.702825999;1;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
